,region_accueil,province_accueil,commune_accueil,province_depart,commune_depart,MASCULIN,FEMININ,annee_collecte,mois_num,total
2093,Centre-est,Boulgou,Zoaga,Soum,Arbinda,20,21,2020,10,41
2094,Centre-est,Boulgou,Zoaga,Boulgou,Zoaga,9,7,2020,10,16
2095,Hauts-bassins,Tuy,Koumbia,Soum,Koutougou,25,23,2020,10,48
2096,Est,Komondjari,Gayeri,Komondjari,Foutouri,28,45,2020,10,73
2097,Hauts-bassins,Tuy,Koumbia,Soum,Arbinda,8,11,2020,10,19
2098,Centre-est,Boulgou,Zoaga,Sanmatenga,Pissila,63,52,2020,10,115
2099,Cascades,Comoe,Ouo,Sanmatenga,Dablo,46,56,2020,10,102
2100,Est,Komondjari,Gayeri,Kompienga,Kompienga,14,14,2020,10,28
2101,Centre-est,Boulgou,Zoaga,Gourma,Fada,36,31,2020,10,67
2102,Centre-est,Boulgou,Zoaga,Soum,Kelbo,7,12,2020,10,19
2103,Hauts-bassins,Houet,Bobo-dioulasso,Sourou,Tougan,21,34,2020,10,55
2104,Nord,Loroum,Banh,,,14,11,2020,10,25
2105,Cascades,Comoe,Mangodara,Gourma,Fada,14,16,2020,10,30
2106,Hauts-bassins,Houet,Bobo-dioulasso,Soum,Kelbo,72,104,2020,10,176
2107,Cascades,Comoe,Ouo,Sanmatenga,Kaya,5,8,2020,10,13
2108,Hauts-bassins,Houet,Bobo-dioulasso,Yatenga,Ouahigouya,9,11,2020,10,20
2109,Cascades,Comoe,Sideradougou,Namentenga,Bouroum,10,8,2020,10,18
2110,Cascades,Comoe,Sideradougou,Kossi,Barani,6,6,2020,10,12
2111,Hauts-bassins,Tuy,Koumbia,Sanmatenga,Dablo,17,29,2020,10,46
2112,Cascades,Comoe,Sideradougou,Gourma,Fada,1,6,2020,10,7
2113,Hauts-bassins,Tuy,Koumbia,Sanmatenga,Boussouma,5,2,2020,10,7
2114,Hauts-bassins,Tuy,Koumbia,Soum,Tongomayel,65,61,2020,10,126
2115,Hauts-bassins,Houet,Peni,Soum,Djibo,35,31,2020,10,66
2116,Hauts-bassins,Houet,Peni,Loroum,Titao,13,6,2020,10,19
2117,Centre-nord,Bam,Tikare,Tuy,Hounde,9,7,2020,10,16
2118,Centre-nord,Bam,Tikare,Soum,Pobe-mangao,5,3,2020,10,8
2119,Centre-nord,Bam,Tikare,Soum,Djibo,8,14,2020,10,22
2120,Centre-nord,Bam,Tikare,Soum,Kelbo,6,4,2020,10,10
2121,Centre-nord,Bam,Tikare,Bam,Bourzanga,4,13,2020,10,17
2122,Centre-est,Koulpelogo,Ouargaye,Koulpelogo,Comin-yanga,5,9,2020,10,14
2123,Hauts-bassins,Houet,Bobo-dioulasso,Kossi,Barani,32,22,2020,10,54
2124,Cascades,Comoe,Ouo,Soum,Arbinda,8,8,2020,10,16
2125,Est,Gnagna,Liptougou,Gnagna,Mani,8,12,2020,10,20
2126,Centre-nord,Bam,Tikare,Soum,Arbinda,5,5,2020,10,10
2127,Hauts-bassins,Houet,Peni,Oudalan,Gorom-gorom,3,2,2020,10,5
2128,Hauts-bassins,Houet,Bama,Soum,Arbinda,24,23,2020,10,47
2129,Hauts-bassins,Houet,Bama,Loroum,Titao,6,24,2020,10,30
2130,Est,Gourma,Fada,Tapoa,Botou,6,11,2020,10,17
2131,Hauts-bassins,Houet,Bobo-dioulasso,Soum,Arbinda,125,138,2020,10,263
2132,Nord,Loroum,Banh,Loroum,Titao,17,31,2020,10,48
2133,Est,Gnagna,Thion,Komondjari,Gayeri,51,47,2020,10,98
2134,Est,Gnagna,Thion,Gourma,Fada,33,32,2020,10,65
2135,Nord,Loroum,Titao,Loroum,Ouindigui,95,102,2020,10,197
2136,Nord,Loroum,Titao,Seno,Gorgadji,1,4,2020,10,5
2137,Nord,Loroum,Titao,Soum,Pobe-mangao,2,4,2020,10,6
2138,Hauts-bassins,Houet,Faramana,Kossi,Kombori,24,22,2020,10,46
2139,Est,Gnagna,Thion,Kompienga,Pama,3,8,2020,10,11
2140,Cascades,Comoe,Sideradougou,Sanmatenga,Pensa,41,56,2020,10,97
2141,Plateau central,Ganzourgou,Zorgho,Gourma,Fada,32,47,2020,10,79
2142,Plateau central,Ganzourgou,Zorgho,Namentenga,Tougouri,3,2,2020,10,5
2143,Cascades,Comoe,Ouo,Sanmatenga,Pissila,10,18,2020,10,28
2144,Hauts-bassins,Kenedougou,Orodara,Sanmatenga,Mane,0,3,2020,10,3
2145,Hauts-bassins,Houet,Faramana,Yatenga,Thiou,1,2,2020,10,3
2146,Centre-est,Kouritenga,Pouytenga,Soum,Kelbo,1,4,2020,10,5
2147,Est,Kompienga,Kompienga,Gourma,Fada,8,8,2020,10,16
2148,Sahel,Soum,Djibo,Sanmatenga,Dablo,5,2,2020,10,7
2149,Centre-est,Kouritenga,Koupela,Kompienga,Kompienga,6,11,2020,10,17
2150,Centre-est,Kouritenga,Koupela,Yagha,Mansila,19,25,2020,10,44
2151,Centre-est,Kouritenga,Koupela,Kompienga,Pama,11,10,2020,10,21
2152,Nord,Yatenga,Ouahigouya,Yatenga,Tangaye,35,33,2020,10,68
2153,Nord,Yatenga,Ouahigouya,Kompienga,Pama,1,2,2020,10,3
2154,Nord,Yatenga,Ouahigouya,Soum,Djibo,32,52,2020,10,84
2155,Nord,Yatenga,Ouahigouya,Yatenga,Zogore,3,3,2020,10,6
2156,Hauts-bassins,Houet,Bobo-dioulasso,Soum,Pobe-mangao,41,56,2020,10,97
2157,Est,Tapoa,Namounou,Gourma,Fada,0,3,2020,10,3
2158,Centre-est,Kouritenga,Baskoure,Gourma,Fada,60,73,2020,10,133
2159,Hauts-bassins,Houet,Bobo-dioulasso,Yatenga,Thiou,8,10,2020,10,18
2160,Hauts-bassins,Houet,Bobo-dioulasso,Soum,Tongomayel,62,62,2020,10,124
2161,Hauts-bassins,Houet,Bobo-dioulasso,Yatenga,Seguenega,2,2,2020,10,4
2162,Hauts-bassins,Tuy,Hounde,Soum,Tongomayel,13,14,2020,10,27
2163,Hauts-bassins,Houet,Bobo-dioulasso,Sanmatenga,Pissila,8,10,2020,10,18
2164,Hauts-bassins,Houet,Bobo-dioulasso,Namentenga,Bouroum,4,5,2020,10,9
2165,Hauts-bassins,Houet,Bobo-dioulasso,Namentenga,Nagbingou,1,10,2020,10,11
2166,Hauts-bassins,Houet,Bobo-dioulasso,Bam,Rollo,0,3,2020,10,3
2167,Centre-est,Kouritenga,Pouytenga,Sanmatenga,Barsalogho,5,3,2020,10,8
2168,Hauts-bassins,Houet,Bobo-dioulasso,Loroum,Banh,3,5,2020,10,8
2169,Hauts-bassins,Tuy,Boni,Sanmatenga,Barsalogho,11,15,2020,10,26
2170,Hauts-bassins,Houet,Bobo-dioulasso,Bam,Kongoussi,17,19,2020,10,36
2171,Boucle du mouhoun,Nayala,Ye,Bam,Bourzanga,14,12,2020,10,26
2172,Centre-est,Koulpelogo,Lalgaye,Koulpelogo,Sangha,4,5,2020,10,9
2173,Centre-est,Koulpelogo,Lalgaye,Koulpelogo,Comin-yanga,4,5,2020,10,9
2174,Hauts-bassins,Houet,Karangasso-vigue,Yatenga,Namissiguima,3,1,2020,10,4
2175,Hauts-bassins,Houet,Karangasso-vigue,Kossi,Barani,6,9,2020,10,15
2176,Nord,Passore,Yako,Soum,Tongomayel,6,4,2020,10,10
2177,Nord,Passore,Yako,Bam,Kongoussi,6,8,2020,10,14
2178,Hauts-bassins,Tuy,Koumbia,Sanmatenga,Pensa,65,62,2020,10,127
2179,Hauts-bassins,Tuy,Koumbia,Loroum,Solle,3,5,2020,10,8
2180,Hauts-bassins,Tuy,Hounde,Namentenga,Bouroum,7,12,2020,10,19
2181,Hauts-bassins,Kenedougou,Djigouera,Sanmatenga,Barsalogho,4,8,2020,10,12
2182,Centre-est,Kouritenga,Pouytenga,Sanmatenga,Pensa,23,4,2020,10,27
2183,Centre-est,Boulgou,Bane,Sanmatenga,Kaya,2,2,2020,10,4
2184,Centre-est,Boulgou,Bane,Koulpelogo,Soudougui,55,67,2020,10,122
2185,Centre-est,Boulgou,Bane,Sanmatenga,Barsalogho,9,16,2020,10,25
2186,Centre-est,Boulgou,Bane,Gourma,Fada,0,6,2020,10,6
2187,Centre-est,Boulgou,Bane,Sanmatenga,Dablo,3,8,2020,10,11
2188,Hauts-bassins,Kenedougou,Sindo,Sanmatenga,Pissila,5,6,2020,10,11
2189,Hauts-bassins,Kenedougou,Kourouma,Sanmatenga,Pissila,0,3,2020,10,3
2190,Sahel,Seno,Dori,Soum,Koutougou,97,115,2020,10,212
2191,Centre-est,Kouritenga,Koupela,Komondjari,Foutouri,11,8,2020,10,19
2192,Sahel,Seno,Dori,Seno,Dori,184,207,2020,10,391
2193,Plateau central,Ganzourgou,Zorgho,Gourma,Matiacoali,10,8,2020,10,18
2194,Hauts-bassins,Houet,Bobo-dioulasso,Kossi,Nouna,1,3,2020,10,4
2195,Sahel,Seno,Dori,Seno,Bani,20,14,2020,10,34
2196,Plateau central,Oubritenga,Dapelogo,Soum,Tongomayel,69,70,2020,10,139
2197,Plateau central,Oubritenga,Dapelogo,Soum,Kelbo,36,32,2020,10,68
2198,Sahel,Seno,Dori,Soum,Tongomayel,26,15,2020,10,41
2199,Plateau central,Oubritenga,Dapelogo,Soum,Djibo,13,6,2020,10,19
2200,Sahel,Seno,Dori,Soum,Kelbo,17,22,2020,10,39
2201,Plateau central,Oubritenga,Dapelogo,Bam,Bourzanga,30,26,2020,10,56
2202,Plateau central,Oubritenga,Dapelogo,Bam,Zimtenga,23,31,2020,10,54
2203,Plateau central,Oubritenga,Dapelogo,Soum,Koutougou,7,8,2020,10,15
2204,Plateau central,Oubritenga,Dapelogo,Bam,Kongoussi,25,28,2020,10,53
2205,Plateau central,Oubritenga,Dapelogo,Bam,Rollo,11,12,2020,10,23
2206,Sahel,Seno,Dori,Sanmatenga,Kaya,9,7,2020,10,16
2207,Sahel,Seno,Dori,Oudalan,Markoye,24,27,2020,10,51
2208,Hauts-bassins,Tuy,Hounde,Bam,Bourzanga,6,8,2020,10,14
2209,Hauts-bassins,Tuy,Koumbia,Soum,Kelbo,23,22,2020,10,45
2210,Hauts-bassins,Tuy,Koumbia,Soum,Djibo,27,34,2020,10,61
2211,Hauts-bassins,Kenedougou,Koloko,Soum,Djibo,10,5,2020,10,15
2212,Sahel,Seno,Dori,Koulpelogo,Comin-yanga,7,4,2020,10,11
2213,Hauts-bassins,Tuy,Hounde,Sanmatenga,Dablo,9,9,2020,10,18
2214,Sahel,Seno,Dori,Sanmatenga,Pensa,126,115,2020,10,241
2215,Sahel,Seno,Dori,Oudalan,Gorom-gorom,146,161,2020,10,307
2216,Sahel,Seno,Dori,Sanmatenga,Barsalogho,19,21,2020,10,40
2217,Centre-nord,Sanmatenga,Mane,Sanmatenga,Barsalogho,13,17,2020,10,30
2218,Sahel,Seno,Dori,Oudalan,Tin-akoff,20,26,2020,10,46
2219,Centre-nord,Sanmatenga,Mane,Bam,Bourzanga,39,33,2020,10,72
2220,Centre-nord,Sanmatenga,Mane,Soum,Kelbo,28,22,2020,10,50
2221,Centre-nord,Sanmatenga,Mane,Bam,Tikare,2,2,2020,10,4
2222,Centre-nord,Sanmatenga,Mane,Soum,Tongomayel,3,5,2020,10,8
2223,Centre-nord,Sanmatenga,Mane,Bam,Rouko,8,14,2020,10,22
2224,Centre-nord,Sanmatenga,Mane,Bam,Zimtenga,4,5,2020,10,9
2225,Centre-nord,Sanmatenga,Mane,Bam,Kongoussi,2,1,2020,10,3
2226,Hauts-bassins,Houet,Bobo-dioulasso,Sanmatenga,Namissigma,42,37,2020,10,79
2227,Centre-est,Boulgou,Niaogo,Sanmatenga,Dablo,8,12,2020,10,20
2228,Centre-est,Boulgou,Niaogo,Sanmatenga,Barsalogho,19,22,2020,10,41
2229,Centre-est,Boulgou,Niaogo,Sanmatenga,Pensa,9,9,2020,10,18
2230,Centre-nord,Namentenga,Dargo,Gourma,Fada,32,56,2020,10,88
2231,Sahel,Seno,Dori,Bam,Zimtenga,2,6,2020,10,8
2232,Sahel,Oudalan,Gorom-gorom,Sanmatenga,Barsalogho,2,7,2020,10,9
2233,Sahel,Seno,Dori,Namentenga,Boulsa,29,14,2020,10,43
2234,Sahel,Seno,Dori,Houet,Dande,2,1,2020,10,3
2235,Sahel,Seno,Dori,Namentenga,Tougouri,11,8,2020,10,19
2236,Sahel,Seno,Dori,Seno,Sampelga,5,4,2020,10,9
2237,Sahel,Seno,Dori,Oudalan,Oursi,14,11,2020,10,25
2238,Hauts-bassins,Houet,Karangasso-vigue,Sanmatenga,Dablo,37,43,2020,10,80
2239,Hauts-bassins,Houet,Karangasso-vigue,Sanmatenga,Pissila,24,39,2020,10,63
2240,Hauts-bassins,Houet,Karangasso-vigue,Soum,Arbinda,116,131,2020,10,247
2241,Sahel,Seno,Dori,Soum,Baraboule,4,3,2020,10,7
2242,Centre-est,Kouritenga,Pouytenga,Soum,Arbinda,4,5,2020,10,9
2243,Centre-est,Kouritenga,Pouytenga,Tapoa,Partiaga,7,8,2020,10,15
2244,Est,Gnagna,Coalla,Seno,Gorgadji,23,27,2020,10,50
2245,Est,Gnagna,Coalla,Sanmatenga,Kaya,13,12,2020,10,25
2246,Est,Gnagna,Coalla,Gourma,Matiacoali,6,6,2020,10,12
2247,Est,Gnagna,Coalla,Sanmatenga,Pensa,7,9,2020,10,16
2248,Hauts-bassins,Houet,Bobo-dioulasso,Sanmatenga,Dablo,13,15,2020,10,28
2249,Sahel,Seno,Gorgadji,Seno,Gorgadji,99,86,2020,10,185
2250,Hauts-bassins,Houet,Fo,Sanmatenga,Dablo,3,22,2020,10,25
2251,Hauts-bassins,Houet,Fo,Sanmatenga,Barsalogho,69,71,2020,10,140
2252,Centre-est,Kouritenga,Koupela,Yagha,Sebba,16,15,2020,10,31
2253,Centre-est,Kouritenga,Koupela,Sanmatenga,Dablo,3,1,2020,10,4
2254,Hauts-bassins,Houet,Fo,Sanmatenga,Kaya,12,7,2020,10,19
2255,Centre-nord,Bam,Bourzanga,Bam,Bourzanga,243,204,2020,10,447
2256,Centre-nord,Bam,Bourzanga,Soum,Tongomayel,47,48,2020,10,95
2257,Hauts-bassins,Houet,Karangasso-vigue,Soum,Tongomayel,49,59,2020,10,108
2258,Est,Gnagna,Thion,Gourma,Matiacoali,16,18,2020,10,34
2259,Est,Gnagna,Thion,Gnagna,Bilanga,13,13,2020,10,26
2260,Hauts-bassins,Houet,Fo,Bam,Kongoussi,2,1,2020,10,3
2261,Hauts-bassins,Houet,Fo,Sanmatenga,Pissila,7,3,2020,10,10
2262,Hauts-bassins,Houet,Karangasso-vigue,Gourma,Diapangou,7,5,2020,10,12
2263,Cascades,Comoe,Tiefora,Oudalan,Deou,9,18,2020,10,27
2264,Hauts-bassins,Houet,Karangasso-vigue,Loroum,Titao,5,12,2020,10,17
2265,Centre-est,Koulpelogo,Ouargaye,Koulpelogo,Soudougui,3,5,2020,10,8
2266,Centre-nord,Bam,Bourzanga,Soum,Pobe-mangao,1,2,2020,10,3
2267,Centre-nord,Bam,Bourzanga,Soum,Arbinda,3,1,2020,10,4
2268,Nord,Yatenga,Ouahigouya,Yatenga,Kain,18,13,2020,10,31
2269,Nord,Yatenga,Ouahigouya,Soum,Baraboule,18,14,2020,10,32
2270,Hauts-bassins,Houet,Karangasso-vigue,Namentenga,Boulsa,20,21,2020,10,41
2271,Nord,Yatenga,Oula,Soum,Tongomayel,3,3,2020,10,6
2272,Nord,Yatenga,Oula,Yatenga,Thiou,4,7,2020,10,11
2273,Est,Gourma,Tibga,Komondjari,Foutouri,8,9,2020,10,17
2274,Est,Gourma,Tibga,Gourma,Fada,122,177,2020,10,299
2275,Est,Gourma,Tibga,Koulpelogo,Comin-yanga,4,2,2020,10,6
2276,Est,Gourma,Tibga,Kompienga,Pama,14,21,2020,10,35
2277,Est,Gourma,Tibga,Komondjari,Bartiebougou,7,10,2020,10,17
2278,Hauts-bassins,Houet,Karangasso-sambla,Gourma,Fada,7,9,2020,10,16
2279,Hauts-bassins,Houet,Karangasso-vigue,Namentenga,Bouroum,21,26,2020,10,47
2280,Hauts-bassins,Houet,Karangasso-vigue,Soum,Baraboule,15,14,2020,10,29
2281,Hauts-bassins,Houet,Karangasso-vigue,Bam,Kongoussi,4,5,2020,10,9
2282,Hauts-bassins,Tuy,Hounde,Oudalan,Deou,9,14,2020,10,23
2283,Hauts-bassins,Tuy,Hounde,Sanmatenga,Namissigma,3,4,2020,10,7
2284,Centre-est,Kouritenga,Pouytenga,Seno,Gorgadji,3,8,2020,10,11
2285,Centre-est,Boulgou,Zoaga,Soum,Baraboule,7,4,2020,10,11
2286,Est,Gourma,Tibga,Sanmatenga,Kaya,0,2,2020,10,2
2287,Est,Gourma,Tibga,Gourma,Matiacoali,4,8,2020,10,12
2288,Centre-est,Kouritenga,Baskoure,Koulpelogo,Comin-yanga,14,12,2020,10,26
2289,Centre-nord,Namentenga,Boulsa,Gourma,Matiacoali,12,15,2020,10,27
2290,Centre-nord,Namentenga,Boulsa,Seno,Gorgadji,2,5,2020,10,7
2291,Hauts-bassins,Kenedougou,Koloko,Bam,Bourzanga,3,3,2020,10,6
2292,Sahel,Seno,Dori,Oudalan,Deou,64,50,2020,10,114
2293,Hauts-bassins,Houet,Bobo-dioulasso,Loroum,Solle,6,5,2020,10,11
2294,Est,Kompienga,Pama,Kompienga,Kompienga,14,15,2020,10,29
2295,Est,Kompienga,Pama,Kompienga,Pama,118,122,2020,10,240
2296,Est,Kompienga,Pama,Gourma,Fada,17,10,2020,10,27
2297,Hauts-bassins,Tuy,Hounde,Soum,Baraboule,13,14,2020,10,27
2298,Sahel,Seno,Dori,Yagha,Boundore,12,5,2020,10,17
2299,Est,Kompienga,Pama,Kompienga,Madjoari,6,9,2020,10,15
2300,Sahel,Seno,Dori,Soum,Djibo,11,12,2020,10,23
2301,Centre-est,Kouritenga,Baskoure,Kompienga,Kompienga,7,7,2020,10,14
2302,Cascades,Leraba,Kankalaba,Seno,Dori,2,2,2020,10,4
2303,Est,Gourma,Fada,Komondjari,Foutouri,7,11,2020,10,18
2304,Hauts-bassins,Kenedougou,Kayan,Namentenga,Bouroum,4,3,2020,10,7
2305,Hauts-bassins,Kenedougou,Kourinion,Sanmatenga,Barsalogho,5,11,2020,10,16
2306,Centre-est,Kouritenga,Koupela,Komondjari,Gayeri,9,9,2020,10,18
2307,Centre-est,Kouritenga,Koupela,Gourma,Matiacoali,8,11,2020,10,19
2308,Cascades,Comoe,Ouo,Namentenga,Bouroum,6,9,2020,10,15
2309,Est,Kompienga,Pama,Sanmatenga,Pissila,1,2,2020,10,3
2310,Est,Kompienga,Pama,Komondjari,Foutouri,2,2,2020,10,4
2311,Centre-nord,Namentenga,Tougouri,Namentenga,Bouroum,44,42,2020,10,86
2312,Est,Kompienga,Pama,Namentenga,Tougouri,3,3,2020,10,6
2313,Hauts-bassins,Houet,Bama,Soum,Tongomayel,35,35,2020,10,70
2314,Cascades,Comoe,Ouo,Oudalan,Deou,9,8,2020,10,17
2315,Hauts-bassins,Houet,Bama,Sanmatenga,Barsalogho,9,8,2020,10,17
2316,Centre-nord,Namentenga,Tougouri,Sanmatenga,Pissila,23,30,2020,10,53
2317,Hauts-bassins,Houet,Bama,Sanmatenga,Boussouma,6,3,2020,10,9
2318,Hauts-bassins,Houet,Bama,Soum,Kelbo,9,22,2020,10,31
2319,Est,Tapoa,Partiaga,Tapoa,Partiaga,4,7,2020,10,11
2320,Centre-nord,Namentenga,Tougouri,Namentenga,Tougouri,1,2,2020,10,3
2321,Plateau central,Kourweogo,Toeghin,Soum,Tongomayel,26,40,2020,10,66
2322,Cascades,Comoe,Ouo,Soum,Koutougou,1,3,2020,10,4
2323,Hauts-bassins,Tuy,Koumbia,Soum,Kelbo,8,16,2020,11,24
2324,Cascades,Comoe,Ouo,Soum,Arbinda,16,5,2020,11,21
2325,Cascades,Comoe,Ouo,Namentenga,Bouroum,3,5,2020,11,8
2326,Centre-est,Boulgou,Zoaga,Kompienga,Kompienga,9,13,2020,11,22
2327,Centre-est,Boulgou,Zoaga,Gourma,Fada,18,15,2020,11,33
2328,Centre-est,Boulgou,Zoaga,Sanmatenga,Pissila,6,6,2020,11,12
2329,Centre-est,Kouritenga,Pouytenga,Gourma,Fada,131,155,2020,11,286
2330,Est,Kompienga,Pama,Kompienga,Pama,88,126,2020,11,214
2331,Hauts-bassins,Houet,Bobo-dioulasso,Soum,Arbinda,29,36,2020,11,65
2332,Hauts-bassins,Houet,Bobo-dioulasso,Sourou,Toeni,35,38,2020,11,73
2333,Hauts-bassins,Houet,Bobo-dioulasso,Sanmatenga,Kaya,0,2,2020,11,2
2334,Hauts-bassins,Houet,Bobo-dioulasso,Soum,Pobe-mangao,30,21,2020,11,51
2335,Hauts-bassins,Tuy,Hounde,Soum,Tongomayel,39,59,2020,11,98
2336,Hauts-bassins,Tuy,Hounde,Sanmatenga,Pensa,24,37,2020,11,61
2337,Hauts-bassins,Tuy,Hounde,Namentenga,Yalgo,6,6,2020,11,12
2338,Est,Kompienga,Pama,Soum,Djibo,5,1,2020,11,6
2339,Hauts-bassins,Tuy,Hounde,Soum,Kelbo,59,46,2020,11,105
2340,Est,Kompienga,Pama,Gourma,Fada,11,11,2020,11,22
2341,Sahel,Seno,Dori,Seno,Gorgadji,210,232,2020,11,442
2342,Sahel,Oudalan,Gorom-gorom,Oudalan,Deou,211,192,2020,11,403
2343,Sahel,Oudalan,Gorom-gorom,Soum,Koutougou,32,24,2020,11,56
2344,Sahel,Oudalan,Gorom-gorom,Gourma,Fada,3,3,2020,11,6
2345,Est,Gourma,Fada,Gourma,Fada,2061,2381,2020,11,4442
2346,Nord,Loroum,Titao,Loroum,Titao,268,324,2020,11,592
2347,Centre-nord,Namentenga,Tougouri,Sanmatenga,Pissila,56,55,2020,11,111
2348,Centre-nord,Namentenga,Tougouri,Sanmatenga,Pensa,47,44,2020,11,91
2349,Centre-nord,Namentenga,Tougouri,Seno,Gorgadji,22,9,2020,11,31
2350,Centre-nord,Namentenga,Tougouri,Soum,Arbinda,52,67,2020,11,119
2351,Centre-nord,Namentenga,Tougouri,Kompienga,Pama,4,4,2020,11,8
2352,Centre-nord,Namentenga,Tougouri,Namentenga,Bouroum,100,129,2020,11,229
2353,Nord,Loroum,Titao,Soum,Baraboule,1,1,2020,11,2
2354,Centre-nord,Namentenga,Boulsa,Gourma,Fada,44,42,2020,11,86
2355,Sahel,Soum,Djibo,Soum,Djibo,187,211,2020,11,398
2356,Sahel,Soum,Djibo,Soum,Pobe-mangao,61,64,2020,11,125
2357,Centre-nord,Namentenga,Tougouri,Soum,Djibo,5,7,2020,11,12
2358,Centre-nord,Namentenga,Tougouri,Namentenga,Tougouri,35,37,2020,11,72
2359,Centre-est,Kouritenga,Andemtenga,Gourma,Fada,112,143,2020,11,255
2360,Sahel,Soum,Djibo,Soum,Tongomayel,326,359,2020,11,685
2361,Hauts-bassins,Kenedougou,Sindo,Kossi,Kombori,7,8,2020,11,15
2362,Hauts-bassins,Tuy,Koumbia,Soum,Pobe-mangao,23,24,2020,11,47
2363,Hauts-bassins,Tuy,Koumbia,Sanmatenga,Pensa,8,11,2020,11,19
2364,Sahel,Soum,Djibo,Soum,Koutougou,97,97,2020,11,194
2365,Sahel,Soum,Djibo,Soum,Nassoumbou,173,183,2020,11,356
2366,Hauts-bassins,Houet,Bobo-dioulasso,Namentenga,Nagbingou,19,36,2020,11,55
2367,Centre-est,Kouritenga,Koupela,Gourma,Fada,261,341,2020,11,602
2368,Hauts-bassins,Houet,Bobo-dioulasso,Sanmatenga,Barsalogho,43,51,2020,11,94
2369,Centre-est,Kouritenga,Koupela,Soum,Djibo,19,6,2020,11,25
2370,Hauts-bassins,Houet,Bobo-dioulasso,Sanmatenga,Pensa,5,6,2020,11,11
2371,Hauts-bassins,Houet,Bobo-dioulasso,Yatenga,Ouahigouya,6,8,2020,11,14
2372,Hauts-bassins,Houet,Bobo-dioulasso,Soum,Kelbo,9,12,2020,11,21
2373,Hauts-bassins,Houet,Bobo-dioulasso,Soum,Djibo,58,61,2020,11,119
2374,Hauts-bassins,Houet,Bobo-dioulasso,Yatenga,Oula,6,5,2020,11,11
2375,Hauts-bassins,Houet,Bobo-dioulasso,Sourou,Di,3,4,2020,11,7
2376,Hauts-bassins,Houet,Bobo-dioulasso,Namentenga,Bouroum,1,1,2020,11,2
2377,Sahel,Seno,Dori,Soum,Arbinda,227,225,2020,11,452
2378,Hauts-bassins,Houet,Bama,Sanmatenga,Dablo,27,45,2020,11,72
2379,Hauts-bassins,Houet,Bama,Sanmatenga,Pensa,36,42,2020,11,78
2380,Nord,Yatenga,Ouahigouya,Soum,Pobe-mangao,18,23,2020,11,41
2381,Hauts-bassins,Houet,Bama,Soum,Tongomayel,49,65,2020,11,114
2382,Hauts-bassins,Houet,Bama,Soum,Kelbo,12,12,2020,11,24
2383,Nord,Yatenga,Ouahigouya,Loroum,Banh,29,28,2020,11,57
2384,Nord,Yatenga,Ouahigouya,Loroum,Solle,76,84,2020,11,160
2385,Nord,Yatenga,Ouahigouya,Yatenga,Kalsaka,4,1,2020,11,5
2386,Sahel,Seno,Dori,Yagha,Mansila,36,34,2020,11,70
2387,Hauts-bassins,Houet,Bobo-dioulasso,Sourou,Tougan,6,16,2020,11,22
2388,Hauts-bassins,Houet,Bobo-dioulasso,Loroum,Titao,19,29,2020,11,48
2389,Hauts-bassins,Houet,Bama,Loroum,Banh,3,3,2020,11,6
2390,Hauts-bassins,Houet,Bama,Yatenga,Thiou,6,6,2020,11,12
2391,Hauts-bassins,Houet,Bama,Soum,Arbinda,17,12,2020,11,29
2392,Hauts-bassins,Houet,Bobo-dioulasso,Sanmatenga,Dablo,1,1,2020,11,2
2393,Hauts-bassins,Houet,Bobo-dioulasso,Soum,Baraboule,13,15,2020,11,28
2394,Plateau central,Kourweogo,Niou,Bam,Kongoussi,75,80,2020,11,155
2395,Hauts-bassins,Houet,Bobo-dioulasso,Komondjari,Gayeri,3,2,2020,11,5
2396,Sahel,Seno,Dori,Oudalan,Gorom-gorom,18,21,2020,11,39
2397,Sahel,Seno,Dori,Seno,Bani,11,23,2020,11,34
2398,Sahel,Seno,Dori,Seno,Dori,31,38,2020,11,69
2399,Hauts-bassins,Houet,Bama,Soum,Baraboule,33,49,2020,11,82
2400,Hauts-bassins,Houet,Bama,Soum,Pobe-mangao,5,8,2020,11,13
2401,Hauts-bassins,Houet,Bama,Sanmatenga,Kaya,9,13,2020,11,22
2402,Hauts-bassins,Houet,Bama,Sanmatenga,Barsalogho,42,58,2020,11,100
2403,Sahel,Seno,Dori,Soum,Djibo,12,8,2020,11,20
2404,Sahel,Seno,Dori,Soum,Koutougou,10,15,2020,11,25
2405,Centre-est,Boulgou,Bittou,Soum,Arbinda,53,69,2020,11,122
2406,Est,Gourma,Fada,Gourma,Matiacoali,51,47,2020,11,98
2407,Est,Gourma,Fada,Komondjari,Gayeri,9,16,2020,11,25
2408,Cascades,Comoe,Sideradougou,Soum,Baraboule,26,18,2020,11,44
2409,Cascades,Comoe,Sideradougou,Sanmatenga,Pensa,19,23,2020,11,42
2410,Centre-est,Koulpelogo,Comin-yanga,Gourma,Fada,2,5,2020,11,7
2411,Centre-est,Koulpelogo,Comin-yanga,Koulpelogo,Comin-yanga,6,4,2020,11,10
2412,Hauts-bassins,Houet,Karangasso-sambla,Sanmatenga,Kaya,1,1,2020,11,2
2413,Hauts-bassins,Houet,Karangasso-sambla,Namentenga,Bouroum,8,7,2020,11,15
2414,Hauts-bassins,Kenedougou,Kayan,Sanmatenga,Dablo,12,13,2020,11,25
2415,Plateau central,Kourweogo,Bousse,Soum,Tongomayel,46,53,2020,11,99
